file_name,classes,record,doi
M202205107N00012F01.jpg,fibula,M-202205107-N00012,https://doi.org/10.71928/M-202205107-N00012
M202205107N00036F01.jpg,mount,M-202205107-N00036,https://doi.org/10.71928/M-202205107-N00036
M202205107N00062F01.jpg,sickle,M-202205107-N00062,https://doi.org/10.71928/M-202205107-N00062
M202205107N00064F02.jpg,bracelet,M-202205107-N00064,https://doi.org/10.71928/M-202205107-N00064
M202205107N00065F01.jpg,arrow/arrowhead,M-202205107-N00065,https://doi.org/10.71928/M-202205107-N00065
M202205326N00006F01.jpg,sickle,M-202205326-N00006,https://doi.org/10.71928/M-202205326-N00006
M202205326N00007F01.jpg,bracelet,M-202205326-N00007,https://doi.org/10.71928/M-202205326-N00007
M202205326N00009F01.jpg,bracelet,M-202205326-N00009,https://doi.org/10.71928/M-202205326-N00009
M202205326N00011F01.jpg,sickle,M-202205326-N00011,https://doi.org/10.71928/M-202205326-N00011
M202205326N00012F01.jpg,bracelet,M-202205326-N00012,https://doi.org/10.71928/M-202205326-N00012
M202205326N00013F03.jpg,bracelet,M-202205326-N00013,https://doi.org/10.71928/M-202205326-N00013
M202205326N00014F01.jpg,sickle,M-202205326-N00014,https://doi.org/10.71928/M-202205326-N00014
M202205326N00021F02.jpg,coin,M-202205326-N00021,https://doi.org/10.71928/M-202205326-N00021
M202205326N00024F01.jpg,sickle,M-202205326-N00024,https://doi.org/10.71928/M-202205326-N00024
M202205326N00025F01.jpg,sickle,M-202205326-N00025,https://doi.org/10.71928/M-202205326-N00025
M202205326N00029F01.jpg,arrow/arrowhead,M-202205326-N00029,https://doi.org/10.71928/M-202205326-N00029
M202300087N00005F01.jpg,sickle,M-202300087-N00005,https://doi.org/10.71928/M-202300087-N00005
M202300087N00007F01.jpg,arrow/arrowhead,M-202300087-N00007,https://doi.org/10.71928/M-202300087-N00007
M202300087N00009F01.jpg,arrow/arrowhead,M-202300087-N00009,https://doi.org/10.71928/M-202300087-N00009
M202300087N00010F01.jpg,arrow/arrowhead,M-202300087-N00010,https://doi.org/10.71928/M-202300087-N00010
M202300087N00011F02.jpg,arrow/arrowhead,M-202300087-N00011,https://doi.org/10.71928/M-202300087-N00011
M202300087N00015F01.jpg,sickle,M-202300087-N00015,https://doi.org/10.71928/M-202300087-N00015
M202300087N00024F01.jpg,arrow/arrowhead,M-202300087-N00024,https://doi.org/10.71928/M-202300087-N00024
M202300087N00025F01.jpg,clothing pin,M-202300087-N00025,https://doi.org/10.71928/M-202300087-N00025
M202300087N00027F02.jpg,bracelet,M-202300087-N00027,https://doi.org/10.71928/M-202300087-N00027
M202300087N00028F01.jpg,mount,M-202300087-N00028,https://doi.org/10.71928/M-202300087-N00028
M202300087N00031F01.jpg,mount,M-202300087-N00031,https://doi.org/10.71928/M-202300087-N00031
M202300087N00032F01.jpg,coin,M-202300087-N00032,https://doi.org/10.71928/M-202300087-N00032
M202300087N00040F01.jpg,circle/ring,M-202300087-N00040,https://doi.org/10.71928/M-202300087-N00040
M202300087N00042F01.jpg,circle/ring,M-202300087-N00042,https://doi.org/10.71928/M-202300087-N00042
M202300087N00050F01.jpg,circle/ring,M-202300087-N00050,https://doi.org/10.71928/M-202300087-N00050
M202300087N00056F01.jpg,arrow/arrowhead,M-202300087-N00056,https://doi.org/10.71928/M-202300087-N00056
M202300087N00064F01.jpg,arrow/arrowhead,M-202300087-N00064,https://doi.org/10.71928/M-202300087-N00064
M202300087N00074F01.jpg,clothing pin,M-202300087-N00074,https://doi.org/10.71928/M-202300087-N00074
M202300087N00086F01.jpg,buckle,M-202300087-N00086,https://doi.org/10.71928/M-202300087-N00086
M202300087N00098F01.jpg,bracelet,M-202300087-N00098,https://doi.org/10.71928/M-202300087-N00098
M202300087N00108F01.jpg,sickle,M-202300087-N00108,https://doi.org/10.71928/M-202300087-N00108
M202300087N00112F01.jpg,sickle,M-202300087-N00112,https://doi.org/10.71928/M-202300087-N00112
M202300087N00130F01.jpg,arrow/arrowhead,M-202300087-N00130,https://doi.org/10.71928/M-202300087-N00130
M202300087N00136F02.jpg,sickle,M-202300087-N00136,https://doi.org/10.71928/M-202300087-N00136
M202300087N00137F02.jpg,clothing pin,M-202300087-N00137,https://doi.org/10.71928/M-202300087-N00137
M202300087N00138F01.jpg,clothing pin,M-202300087-N00138,https://doi.org/10.71928/M-202300087-N00138
M202300087N00140F01.jpg,clothing pin,M-202300087-N00140,https://doi.org/10.71928/M-202300087-N00140
M202300087N00141F01.jpg,clothing pin,M-202300087-N00141,https://doi.org/10.71928/M-202300087-N00141
M202300087N00143F01.jpg,clothing pin,M-202300087-N00143,https://doi.org/10.71928/M-202300087-N00143
M202300087N00145F01.jpg,clothing pin,M-202300087-N00145,https://doi.org/10.71928/M-202300087-N00145
M202300087N00149F01.jpg,clothing pin,M-202300087-N00149,https://doi.org/10.71928/M-202300087-N00149
M202300087N00150F01.jpg,clothing pin,M-202300087-N00150,https://doi.org/10.71928/M-202300087-N00150
M202300087N00156F01.jpg,sickle,M-202300087-N00156,https://doi.org/10.71928/M-202300087-N00156
M202300087N00160F01.jpg,bracelet,M-202300087-N00160,https://doi.org/10.71928/M-202300087-N00160
M202300087N00164F01.jpg,circle/ring,M-202300087-N00164,https://doi.org/10.71928/M-202300087-N00164
M202300087N00165F01.jpg,arrow/arrowhead,M-202300087-N00165,https://doi.org/10.71928/M-202300087-N00165
M202300087N00167F01.jpg,arrow/arrowhead,M-202300087-N00167,https://doi.org/10.71928/M-202300087-N00167
M202300087N00168F01.jpg,arrow/arrowhead,M-202300087-N00168,https://doi.org/10.71928/M-202300087-N00168
M202300087N00177F01.jpg,circle/ring,M-202300087-N00177,https://doi.org/10.71928/M-202300087-N00177
M202300087N00178F01.jpg,sickle,M-202300087-N00178,https://doi.org/10.71928/M-202300087-N00178
M202300087N00179F01.jpg,sickle,M-202300087-N00179,https://doi.org/10.71928/M-202300087-N00179
M202300087N00181F01.jpg,pendant,M-202300087-N00181,https://doi.org/10.71928/M-202300087-N00181
M202300087N00187F01.jpg,pendant,M-202300087-N00187,https://doi.org/10.71928/M-202300087-N00187
M202300087N00188F01.jpg,circle/ring,M-202300087-N00188,https://doi.org/10.71928/M-202300087-N00188
M202300087N00194F01.jpg,arrow/arrowhead,M-202300087-N00194,https://doi.org/10.71928/M-202300087-N00194
M202300087N00196F01.jpg,circle/ring,M-202300087-N00196,https://doi.org/10.71928/M-202300087-N00196
M202300087N00197F01.jpg,clothing pin,M-202300087-N00197,https://doi.org/10.71928/M-202300087-N00197
M202300087N00198F01.jpg,sickle,M-202300087-N00198,https://doi.org/10.71928/M-202300087-N00198
M202300087N00200F01.jpg,clothing pin,M-202300087-N00200,https://doi.org/10.71928/M-202300087-N00200
M202300087N00205F01.jpg,sickle,M-202300087-N00205,https://doi.org/10.71928/M-202300087-N00205
M202300087N00208F01.jpg,clothing pin,M-202300087-N00208,https://doi.org/10.71928/M-202300087-N00208
M202300087N00210F01.jpg,arrow/arrowhead,M-202300087-N00210,https://doi.org/10.71928/M-202300087-N00210
M202300087N00211F01.jpg,arrow/arrowhead,M-202300087-N00211,https://doi.org/10.71928/M-202300087-N00211
M202300087N00230F01.jpg,sickle,M-202300087-N00230,https://doi.org/10.71928/M-202300087-N00230
M202300087N00234F01.jpg,clothing pin,M-202300087-N00234,https://doi.org/10.71928/M-202300087-N00234
M202300087N00236F01.jpg,bracelet,M-202300087-N00236,https://doi.org/10.71928/M-202300087-N00236
M202300087N00238F01.jpg,clothing pin,M-202300087-N00238,https://doi.org/10.71928/M-202300087-N00238
M202300087N00239F01.jpg,clothing pin,M-202300087-N00239,https://doi.org/10.71928/M-202300087-N00239
M202300087N00240F01.jpg,clothing pin,M-202300087-N00240,https://doi.org/10.71928/M-202300087-N00240
M202300087N00241F01.jpg,clothing pin,M-202300087-N00241,https://doi.org/10.71928/M-202300087-N00241
M202300087N00245F01.jpg,arrow/arrowhead,M-202300087-N00245,https://doi.org/10.71928/M-202300087-N00245
M202300087N00253F01.jpg,sickle,M-202300087-N00253,https://doi.org/10.71928/M-202300087-N00253
M202300087N00260F01.jpg,circle/ring,M-202300087-N00260,https://doi.org/10.71928/M-202300087-N00260
M202300087N00269F01.jpg,mount,M-202300087-N00269,https://doi.org/10.71928/M-202300087-N00269
M202300087N00273F01.jpg,bracelet,M-202300087-N00273,https://doi.org/10.71928/M-202300087-N00273
M202300087N00274F01.jpg,sickle,M-202300087-N00274,https://doi.org/10.71928/M-202300087-N00274
M202300087N00278F01.jpg,bracelet,M-202300087-N00278,https://doi.org/10.71928/M-202300087-N00278
M202300087N00279F01.jpg,arrow/arrowhead,M-202300087-N00279,https://doi.org/10.71928/M-202300087-N00279
M202300087N00280F02.jpg,arrow/arrowhead,M-202300087-N00280,https://doi.org/10.71928/M-202300087-N00280
M202300087N00286F02.jpg,arrow/arrowhead,M-202300087-N00286,https://doi.org/10.71928/M-202300087-N00286
M202300087N00294F01.jpg,sickle,M-202300087-N00294,https://doi.org/10.71928/M-202300087-N00294
M202300087N00297F01.jpg,clothing pin,M-202300087-N00297,https://doi.org/10.71928/M-202300087-N00297
M202300087N00309F01.jpg,clothing pin,M-202300087-N00309,https://doi.org/10.71928/M-202300087-N00309
M202300087N00314F02.jpg,pendant,M-202300087-N00314,https://doi.org/10.71928/M-202300087-N00314
M202300087N00318F01.jpg,buckle,M-202300087-N00318,https://doi.org/10.71928/M-202300087-N00318
M202300087N00327F01.jpg,sickle,M-202300087-N00327,https://doi.org/10.71928/M-202300087-N00327
M202300087N00335F01.jpg,circle/ring,M-202300087-N00335,https://doi.org/10.71928/M-202300087-N00335
M202300087N00339F01.jpg,arrow/arrowhead,M-202300087-N00339,https://doi.org/10.71928/M-202300087-N00339
M202300087N00344F02.jpg,mount,M-202300087-N00344,https://doi.org/10.71928/M-202300087-N00344
M202300087N00348F01.jpg,clothing pin,M-202300087-N00348,https://doi.org/10.71928/M-202300087-N00348
M202300087N00352F02.jpg,clothing pin,M-202300087-N00352,https://doi.org/10.71928/M-202300087-N00352
M202300087N00353F01.jpg,clothing pin,M-202300087-N00353,https://doi.org/10.71928/M-202300087-N00353
M202300087N00363F01.jpg,bracelet,M-202300087-N00363,https://doi.org/10.71928/M-202300087-N00363
M202300087N00364F01.jpg,fibula,M-202300087-N00364,https://doi.org/10.71928/M-202300087-N00364
M202300087N00367F01.jpg,coin,M-202300087-N00367,https://doi.org/10.71928/M-202300087-N00367
M202300087N00375F01.jpg,clothing pin,M-202300087-N00375,https://doi.org/10.71928/M-202300087-N00375
M202300087N00378F01.jpg,sickle,M-202300087-N00378,https://doi.org/10.71928/M-202300087-N00378
M202300087N00380F01.jpg,sickle,M-202300087-N00380,https://doi.org/10.71928/M-202300087-N00380
M202300087N00386F01.jpg,arrow/arrowhead,M-202300087-N00386,https://doi.org/10.71928/M-202300087-N00386
M202300087N00389F01.jpg,sickle,M-202300087-N00389,https://doi.org/10.71928/M-202300087-N00389
M202300087N00396F01.jpg,sickle,M-202300087-N00396,https://doi.org/10.71928/M-202300087-N00396
M202300087N00405F01.jpg,sickle,M-202300087-N00405,https://doi.org/10.71928/M-202300087-N00405
M202300087N00406F01.jpg,sickle,M-202300087-N00406,https://doi.org/10.71928/M-202300087-N00406
M202300087N00407F01.jpg,sickle,M-202300087-N00407,https://doi.org/10.71928/M-202300087-N00407
M202300087N00408F01.jpg,arrow/arrowhead,M-202300087-N00408,https://doi.org/10.71928/M-202300087-N00408
M202300087N00411F01.jpg,bracelet,M-202300087-N00411,https://doi.org/10.71928/M-202300087-N00411
M202300087N00417F01.jpg,clothing pin,M-202300087-N00417,https://doi.org/10.71928/M-202300087-N00417
M202300087N00418F01.jpg,arrow/arrowhead,M-202300087-N00418,https://doi.org/10.71928/M-202300087-N00418
M202300087N00423F01.jpg,clothing pin,M-202300087-N00423,https://doi.org/10.71928/M-202300087-N00423
M202300087N00426F01.jpg,arrow/arrowhead,M-202300087-N00426,https://doi.org/10.71928/M-202300087-N00426
M202300087N00427F01.jpg,bracelet,M-202300087-N00427,https://doi.org/10.71928/M-202300087-N00427
M202300087N00430F01.jpg,sickle,M-202300087-N00430,https://doi.org/10.71928/M-202300087-N00430
M202300087N00433F01.jpg,arrow/arrowhead,M-202300087-N00433,https://doi.org/10.71928/M-202300087-N00433
M202300087N00435F01.jpg,clothing pin,M-202300087-N00435,https://doi.org/10.71928/M-202300087-N00435
M202300087N00436F01.jpg,arrow/arrowhead,M-202300087-N00436,https://doi.org/10.71928/M-202300087-N00436
M202300087N00437F01.jpg,arrow/arrowhead,M-202300087-N00437,https://doi.org/10.71928/M-202300087-N00437
M202300087N00439F01.jpg,bracelet,M-202300087-N00439,https://doi.org/10.71928/M-202300087-N00439
M202300087N00441F01.jpg,arrow/arrowhead,M-202300087-N00441,https://doi.org/10.71928/M-202300087-N00441
M202300087N00443F01.jpg,circle/ring,M-202300087-N00443,https://doi.org/10.71928/M-202300087-N00443
M202300087N00445F01.jpg,arrow/arrowhead,M-202300087-N00445,https://doi.org/10.71928/M-202300087-N00445
M202300087N00447F01.jpg,circle/ring,M-202300087-N00447,https://doi.org/10.71928/M-202300087-N00447
M202300087N00449F01.jpg,pendant,M-202300087-N00449,https://doi.org/10.71928/M-202300087-N00449
M202300087N00450F02.jpg,clothing pin,M-202300087-N00450,https://doi.org/10.71928/M-202300087-N00450
M202300087N00451F01.jpg,circle/ring,M-202300087-N00451,https://doi.org/10.71928/M-202300087-N00451
M202300087N00453F01.jpg,sickle,M-202300087-N00453,https://doi.org/10.71928/M-202300087-N00453
M202300087N00454F01.jpg,arrow/arrowhead,M-202300087-N00454,https://doi.org/10.71928/M-202300087-N00454
M202300087N00459F01.jpg,circle/ring,M-202300087-N00459,https://doi.org/10.71928/M-202300087-N00459
M202300087N00462F01.jpg,clothing pin,M-202300087-N00462,https://doi.org/10.71928/M-202300087-N00462
M202300087N00463F01.jpg,bracelet,M-202300087-N00463,https://doi.org/10.71928/M-202300087-N00463
M202300087N00470F01.jpg,sickle,M-202300087-N00470,https://doi.org/10.71928/M-202300087-N00470
M202300087N00471F01.jpg,sickle,M-202300087-N00471,https://doi.org/10.71928/M-202300087-N00471
M202300087N00481F01.jpg,mount,M-202300087-N00481,https://doi.org/10.71928/M-202300087-N00481
M202300087N00482F01.jpg,sickle,M-202300087-N00482,https://doi.org/10.71928/M-202300087-N00482
M202300087N00489F01.jpg,bracelet,M-202300087-N00489,https://doi.org/10.71928/M-202300087-N00489
M202300087N00492F01.jpg,sickle,M-202300087-N00492,https://doi.org/10.71928/M-202300087-N00492
M202300087N00498F01.jpg,mount,M-202300087-N00498,https://doi.org/10.71928/M-202300087-N00498
M202300087N00502F01.jpg,clothing pin,M-202300087-N00502,https://doi.org/10.71928/M-202300087-N00502
M202300087N00505F01.jpg,circle/ring,M-202300087-N00505,https://doi.org/10.71928/M-202300087-N00505
M202300087N00507F01.jpg,sickle,M-202300087-N00507,https://doi.org/10.71928/M-202300087-N00507
M202300087N00512F02.jpg,bracelet,M-202300087-N00512,https://doi.org/10.71928/M-202300087-N00512
M202300122N00004F01.jpg,arrow/arrowhead,M-202300122-N00004,https://doi.org/10.71928/M-202300122-N00004
M202300122N00006F01.jpg,bracelet,M-202300122-N00006,https://doi.org/10.71928/M-202300122-N00006
M202300122N00015F01.jpg,sickle,M-202300122-N00015,https://doi.org/10.71928/M-202300122-N00015
M202300122N00016F01.jpg,sickle,M-202300122-N00016,https://doi.org/10.71928/M-202300122-N00016
M202300122N00017F01.jpg,sickle,M-202300122-N00017,https://doi.org/10.71928/M-202300122-N00017
M202300122N00018F01.jpg,sickle,M-202300122-N00018,https://doi.org/10.71928/M-202300122-N00018
M202300122N00020F01.jpg,arrow/arrowhead,M-202300122-N00020,https://doi.org/10.71928/M-202300122-N00020
M202300122N00021F01.jpg,sickle,M-202300122-N00021,https://doi.org/10.71928/M-202300122-N00021
M202300122N00024F01.jpg,bracelet,M-202300122-N00024,https://doi.org/10.71928/M-202300122-N00024
M202300122N00028F01.jpg,buckle,M-202300122-N00028,https://doi.org/10.71928/M-202300122-N00028
M202300130N00004F01.jpg,coin,M-202300130-N00004,https://doi.org/10.71928/M-202300130-N00004
M202300130N00018F01.jpg,sickle,M-202300130-N00018,https://doi.org/10.71928/M-202300130-N00018
M202300130N00024F03.jpg,sickle,M-202300130-N00024,https://doi.org/10.71928/M-202300130-N00024
M202300130N00025F01.jpg,pendant,M-202300130-N00025,https://doi.org/10.71928/M-202300130-N00025
M202300130N00032F01.jpg,fibula,M-202300130-N00032,https://doi.org/10.71928/M-202300130-N00032
M202300130N00038F02.jpg,fibula,M-202300130-N00038,https://doi.org/10.71928/M-202300130-N00038
M202300130N00042F01.jpg,fibula,M-202300130-N00042,https://doi.org/10.71928/M-202300130-N00042
M202300130N00048F01.jpg,pendant,M-202300130-N00048,https://doi.org/10.71928/M-202300130-N00048
M202300130N00049F01.jpg,bracelet,M-202300130-N00049,https://doi.org/10.71928/M-202300130-N00049
M202300130N00050F01.jpg,bracelet,M-202300130-N00050,https://doi.org/10.71928/M-202300130-N00050
M202300130N00051F01.jpg,bracelet,M-202300130-N00051,https://doi.org/10.71928/M-202300130-N00051
M202300130N00052F01.jpg,bracelet,M-202300130-N00052,https://doi.org/10.71928/M-202300130-N00052
M202300130N00053F01.jpg,bracelet,M-202300130-N00053,https://doi.org/10.71928/M-202300130-N00053
M202300130N00055F01.jpg,bracelet,M-202300130-N00055,https://doi.org/10.71928/M-202300130-N00055
M202300130N00071F02.jpg,fibula,M-202300130-N00071,https://doi.org/10.71928/M-202300130-N00071
M202300130N00095F02.jpg,mount,M-202300130-N00095,https://doi.org/10.71928/M-202300130-N00095
M202300130N00096F03.jpg,mount,M-202300130-N00096,https://doi.org/10.71928/M-202300130-N00096
M202300130N00097F02.jpg,mount,M-202300130-N00097,https://doi.org/10.71928/M-202300130-N00097
M202300130N00099F02.jpg,mount,M-202300130-N00099,https://doi.org/10.71928/M-202300130-N00099
M202300130N00100F02.jpg,mount,M-202300130-N00100,https://doi.org/10.71928/M-202300130-N00100
M202300130N00104F01.jpg,mount,M-202300130-N00104,https://doi.org/10.71928/M-202300130-N00104
M202300130N00105F01.jpg,mount,M-202300130-N00105,https://doi.org/10.71928/M-202300130-N00105
M202300130N00106F01.jpg,fibula,M-202300130-N00106,https://doi.org/10.71928/M-202300130-N00106
M202300130N00107F01.jpg,mount,M-202300130-N00107,https://doi.org/10.71928/M-202300130-N00107
M202300130N00111F02.jpg,fibula,M-202300130-N00111,https://doi.org/10.71928/M-202300130-N00111
M202300130N00125F02.jpg,coin,M-202300130-N00125,https://doi.org/10.71928/M-202300130-N00125
M202300130N00127F02.jpg,coin,M-202300130-N00127,https://doi.org/10.71928/M-202300130-N00127
M202300130N00132F01.jpg,mount,M-202300130-N00132,https://doi.org/10.71928/M-202300130-N00132
M202300130N00133F01.jpg,mount,M-202300130-N00133,https://doi.org/10.71928/M-202300130-N00133
M202300130N00134F01.jpg,mount,M-202300130-N00134,https://doi.org/10.71928/M-202300130-N00134
M202300130N00135F02.jpg,mount,M-202300130-N00135,https://doi.org/10.71928/M-202300130-N00135
M202300130N00138F02.jpg,mount,M-202300130-N00138,https://doi.org/10.71928/M-202300130-N00138
M202300130N00139F02.jpg,mount,M-202300130-N00139,https://doi.org/10.71928/M-202300130-N00139
M202300130N00141F01.jpg,mount,M-202300130-N00141,https://doi.org/10.71928/M-202300130-N00141
M202300130N00142F01.jpg,buckle,M-202300130-N00142,https://doi.org/10.71928/M-202300130-N00142
M202300130N00143F01.jpg,buckle,M-202300130-N00143,https://doi.org/10.71928/M-202300130-N00143
M202300130N00144F01.jpg,buckle,M-202300130-N00144,https://doi.org/10.71928/M-202300130-N00144
M202300130N00145F01.jpg,buckle,M-202300130-N00145,https://doi.org/10.71928/M-202300130-N00145
M202300130N00150F01.jpg,pendant,M-202300130-N00150,https://doi.org/10.71928/M-202300130-N00150
M202300130N00165F02.jpg,buckle,M-202300130-N00165,https://doi.org/10.71928/M-202300130-N00165
M202300130N00166F02.jpg,coin,M-202300130-N00166,https://doi.org/10.71928/M-202300130-N00166
M202300130N00169F02.jpg,coin,M-202300130-N00169,https://doi.org/10.71928/M-202300130-N00169
M202300130N00176F02.jpg,pendant,M-202300130-N00176,https://doi.org/10.71928/M-202300130-N00176
M202300130N00200F01.jpg,pendant,M-202300130-N00200,https://doi.org/10.71928/M-202300130-N00200
M202300130N00202F01.jpg,coin,M-202300130-N00202,https://doi.org/10.71928/M-202300130-N00202
M202300130N00212F01.jpg,coin,M-202300130-N00212,https://doi.org/10.71928/M-202300130-N00212
M202300130N00218F02.jpg,coin,M-202300130-N00218,https://doi.org/10.71928/M-202300130-N00218
M202300130N00227F01.jpg,buckle,M-202300130-N00227,https://doi.org/10.71928/M-202300130-N00227
M202300130N00251F01.jpg,fibula,M-202300130-N00251,https://doi.org/10.71928/M-202300130-N00251
M202300130N00258F02.jpg,fibula,M-202300130-N00258,https://doi.org/10.71928/M-202300130-N00258
M202300130N00275F01.jpg,bracelet,M-202300130-N00275,https://doi.org/10.71928/M-202300130-N00275
M202300130N00279F01.jpg,mount,M-202300130-N00279,https://doi.org/10.71928/M-202300130-N00279
M202300130N00285F01.jpg,coin,M-202300130-N00285,https://doi.org/10.71928/M-202300130-N00285
M202300130N00294F01.jpg,mount,M-202300130-N00294,https://doi.org/10.71928/M-202300130-N00294
M202300130N00302F01.jpg,buckle,M-202300130-N00302,https://doi.org/10.71928/M-202300130-N00302
M202300130N00320F01.jpg,clothing pin,M-202300130-N00320,https://doi.org/10.71928/M-202300130-N00320
M202300130N00324F02.jpg,buckle,M-202300130-N00324,https://doi.org/10.71928/M-202300130-N00324
M202300130N00333F01.jpg,fibula,M-202300130-N00333,https://doi.org/10.71928/M-202300130-N00333
M202300130N00337F02.jpg,circle/ring,M-202300130-N00337,https://doi.org/10.71928/M-202300130-N00337
M202300130N00387F01.jpg,clothing pin,M-202300130-N00387,https://doi.org/10.71928/M-202300130-N00387
M202300130N00388F02.jpg,fibula,M-202300130-N00388,https://doi.org/10.71928/M-202300130-N00388
M202300130N00391F01.jpg,mount,M-202300130-N00391,https://doi.org/10.71928/M-202300130-N00391
M202300130N00402F02.jpg,coin,M-202300130-N00402,https://doi.org/10.71928/M-202300130-N00402
M202300130N00411F02.jpg,circle/ring,M-202300130-N00411,https://doi.org/10.71928/M-202300130-N00411
M202300130N00423F02.jpg,pendant,M-202300130-N00423,https://doi.org/10.71928/M-202300130-N00423
M202300130N00461F01.jpg,fibula,M-202300130-N00461,https://doi.org/10.71928/M-202300130-N00461
M202300130N00465F01.jpg,fibula,M-202300130-N00465,https://doi.org/10.71928/M-202300130-N00465
M202300130N00468F01.jpg,fibula,M-202300130-N00468,https://doi.org/10.71928/M-202300130-N00468
M202300130N00476F02.jpg,fibula,M-202300130-N00476,https://doi.org/10.71928/M-202300130-N00476
M202300130N00477F01.jpg,fibula,M-202300130-N00477,https://doi.org/10.71928/M-202300130-N00477
M202300130N00488F01.jpg,fibula,M-202300130-N00488,https://doi.org/10.71928/M-202300130-N00488
M202300130N00497F01.jpg,fibula,M-202300130-N00497,https://doi.org/10.71928/M-202300130-N00497
M202300130N00500F01.jpg,fibula,M-202300130-N00500,https://doi.org/10.71928/M-202300130-N00500
M202300130N00503F01.jpg,fibula,M-202300130-N00503,https://doi.org/10.71928/M-202300130-N00503
M202300130N00535F02.jpg,coin,M-202300130-N00535,https://doi.org/10.71928/M-202300130-N00535
M202300130N00610F01.jpg,clothing pin,M-202300130-N00610,https://doi.org/10.71928/M-202300130-N00610
M202300130N00628F01.jpg,fibula,M-202300130-N00628,https://doi.org/10.71928/M-202300130-N00628
M202300130N00637F01.jpg,buckle,M-202300130-N00637,https://doi.org/10.71928/M-202300130-N00637
M202300130N00650F01.jpg,buckle,M-202300130-N00650,https://doi.org/10.71928/M-202300130-N00650
M202300130N00656F02.jpg,buckle,M-202300130-N00656,https://doi.org/10.71928/M-202300130-N00656
M202300130N00657F01.jpg,buckle,M-202300130-N00657,https://doi.org/10.71928/M-202300130-N00657
M202300130N00658F02.jpg,mount,M-202300130-N00658,https://doi.org/10.71928/M-202300130-N00658
M202300130N00689F01.jpg,buckle,M-202300130-N00689,https://doi.org/10.71928/M-202300130-N00689
M202300130N00693F02.jpg,fibula,M-202300130-N00693,https://doi.org/10.71928/M-202300130-N00693
M202300130N00694F02.jpg,fibula,M-202300130-N00694,https://doi.org/10.71928/M-202300130-N00694
M202300130N00695F01.jpg,fibula,M-202300130-N00695,https://doi.org/10.71928/M-202300130-N00695
M202300130N00700F01.jpg,fibula,M-202300130-N00700,https://doi.org/10.71928/M-202300130-N00700
M202300130N00702F01.jpg,clothing pin,M-202300130-N00702,https://doi.org/10.71928/M-202300130-N00702
M202300130N00703F01.jpg,sickle,M-202300130-N00703,https://doi.org/10.71928/M-202300130-N00703
M202300130N00704F01.jpg,sickle,M-202300130-N00704,https://doi.org/10.71928/M-202300130-N00704
M202300130N00706F01.jpg,clothing pin,M-202300130-N00706,https://doi.org/10.71928/M-202300130-N00706
M202300130N00709F01.jpg,mount,M-202300130-N00709,https://doi.org/10.71928/M-202300130-N00709
M202300130N00710F01.jpg,arrow/arrowhead,M-202300130-N00710,https://doi.org/10.71928/M-202300130-N00710
M202300130N00711F01.jpg,bracelet,M-202300130-N00711,https://doi.org/10.71928/M-202300130-N00711
M202300130N00712F02.jpg,arrow/arrowhead,M-202300130-N00712,https://doi.org/10.71928/M-202300130-N00712
M202300130N00713F01.jpg,mount,M-202300130-N00713,https://doi.org/10.71928/M-202300130-N00713
M202300130N00715F01.jpg,sickle,M-202300130-N00715,https://doi.org/10.71928/M-202300130-N00715
M202300130N00717F01.jpg,sickle,M-202300130-N00717,https://doi.org/10.71928/M-202300130-N00717
M202300130N00719F01.jpg,clothing pin,M-202300130-N00719,https://doi.org/10.71928/M-202300130-N00719
M202300130N00720F02.jpg,clothing pin,M-202300130-N00720,https://doi.org/10.71928/M-202300130-N00720
M202300130N00726F02.jpg,fibula,M-202300130-N00726,https://doi.org/10.71928/M-202300130-N00726
M202300130N00729F01.jpg,circle/ring,M-202300130-N00729,https://doi.org/10.71928/M-202300130-N00729
M202300130N00740F01.jpg,clothing pin,M-202300130-N00740,https://doi.org/10.71928/M-202300130-N00740
M202300130N00742F01.jpg,buckle,M-202300130-N00742,https://doi.org/10.71928/M-202300130-N00742
M202300130N00777F01.jpg,mount,M-202300130-N00777,https://doi.org/10.71928/M-202300130-N00777
M202300130N00798F01.jpg,bracelet,M-202300130-N00798,https://doi.org/10.71928/M-202300130-N00798
M202300130N00800F01.jpg,buckle,M-202300130-N00800,https://doi.org/10.71928/M-202300130-N00800
M202300130N00801F01.jpg,bracelet,M-202300130-N00801,https://doi.org/10.71928/M-202300130-N00801
M202300130N00806F01.jpg,circle/ring,M-202300130-N00806,https://doi.org/10.71928/M-202300130-N00806
M202300130N00813F01.jpg,pendant,M-202300130-N00813,https://doi.org/10.71928/M-202300130-N00813
M202300130N00819F02.jpg,bracelet,M-202300130-N00819,https://doi.org/10.71928/M-202300130-N00819
M202300130N00838F02.jpg,fibula,M-202300130-N00838,https://doi.org/10.71928/M-202300130-N00838
M202300130N00841F01.jpg,buckle,M-202300130-N00841,https://doi.org/10.71928/M-202300130-N00841
M202300130N00845F01.jpg,clothing pin,M-202300130-N00845,https://doi.org/10.71928/M-202300130-N00845
M202300130N00857F02.jpg,buckle,M-202300130-N00857,https://doi.org/10.71928/M-202300130-N00857
M202300130N00875F01.jpg,fibula,M-202300130-N00875,https://doi.org/10.71928/M-202300130-N00875
M202300130N00878F02.jpg,pendant,M-202300130-N00878,https://doi.org/10.71928/M-202300130-N00878
